id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-4782	8	0.000871	0.009321	0.812753	232	6	-6.1181	0.6994	0.88709	1.0	18400	2	-6.1181
MUC20	10	0.0008715	0.011052	0.812753	233	7	-6.2404	0.75918	0.92767	1.0	18932	2	-6.2404
TRAPPC1	16	0.00087196	0.01768	0.812753	234	11	-5.9641	0.43545	0.81589	1.0	15165	3	-5.9641
USP48	15	0.00087803	0.016301	0.812753	235	9	-6.0264	0.70343	0.93673	1.0	18443	4	-6.0264
hsa-mir-3670-2	6	0.00087966	0.0074811	0.812753	236	4	-7.0708	0.73595	0.87555	1.0	18751	1	-7.0708
SLC27A1	17	0.00088514	0.019334	0.812753	237	11	-5.9646	0.16714	0.52221	1.0	9215	4	-5.9646
NPBWR2	15	0.00088664	0.016319	0.812753	238	8	-0.47455	0.49388	0.84451	1.0	16025	5	-0.47455
COMMD4	15	0.0008904	0.016382	0.812753	239	11	-5.4968	0.48442	0.83529	1.0	15900	3	-5.4968
ACVR1B	16	0.00089266	0.017736	0.812753	240	10	-0.70171	0.80183	0.96821	1.0	19262	4	-0.70171
OR2T35	14	0.00089506	0.015017	0.812753	241	9	-6.1656	0.3677	0.73869	1.0	13993	5	-6.1656
CECR1	18	0.0009029	0.020553	0.812753	242	13	-5.9733	0.53898	0.88542	1.0	16621	5	-5.9733
hsa-mir-3130-2	12	0.00090573	0.013268	0.812753	243	4	-0.15109	0.83565	0.96297	1.0	19526	3	-0.15109
NDUFB2	15	0.00090837	0.016394	0.812753	244	9	-6.1701	0.46513	0.82368	1.0	15607	4	-6.1701
TLE2	14	0.0009091	0.01503	0.812753	245	8	-3.7409	0.85792	0.97692	1.0	19701	3	-3.7409
FAM163B	14	0.00091579	0.015032	0.812753	246	6	-0.038469	0.17973	0.509	1.0	9597	6	-0.038469
GPN3	14	0.00091673	0.015169	0.812753	247	11	-5.4249	0.99074	0.99834	1.0	20551	1	-5.4249
TTC40	15	0.00092921	0.016584	0.812753	248	11	-5.6149	0.92077	0.9892	1.0	20101	1	-5.6149
MICALL2	15	0.00093071	0.016587	0.812753	249	10	-6.0264	0.31121	0.69895	1.0	12876	4	-6.0264
PPIG	14	0.00093406	0.015218	0.812753	250	8	-2.9414	0.66949	0.92165	1.0	18096	4	-2.9414
IGF2	18	0.00093538	0.020578	0.812753	251	7	-0.20491	0.87849	0.98648	1.0	19826	5	-0.20491
HBB	18	0.0009359	0.020578	0.812753	252	4	-0.015232	0.48131	0.85033	1.0	15846	7	-0.015232
FZD2	16	0.0009442	0.017888	0.812753	253	12	-1.3724	0.41373	0.79677	1.0	14815	3	-1.3724
MUC1	13	0.00094736	0.01449	0.812753	254	10	-5.2481	0.88178	0.97772	1.0	19845	2	-5.2481
BRS3	18	0.00094766	0.021149	0.812753	255	8	-0.36725	0.59187	0.91204	1.0	17294	5	-0.36725
CDK5R2	18	0.00094983	0.021149	0.812753	256	10	-0.48991	0.33835	0.74421	1.0	13432	4	-0.48991
C9orf131	12	0.00095807	0.013716	0.812753	257	5	0.36521	0.23965	0.57866	1.0	11265	6	0.36521
COL10A1	15	0.00096298	0.016858	0.812753	258	12	-5.6757	0.7351	0.94744	1.0	18740	3	-5.6757
hsa-mir-6792	11	0.00097236	0.012636	0.812753	259	10	-5.3221	0.99616	0.99809	1.0	20592	0	-5.3221
RDM1	12	0.0009731	0.013721	0.812753	260	9	-5.8562	0.79211	0.95273	1.0	19180	3	-5.8562
PCDHB15	12	0.0009731	0.013721	0.812753	261	9	-5.5237	0.76035	0.94526	1.0	18941	3	-5.5237
DNMT1	10	0.00097739	0.011258	0.812753	262	6	-5.4743	0.040051	0.17143	1.0	3696	2	-5.4743
XIRP1	18	0.00098838	0.021181	0.812753	263	10	-0.69013	0.14886	0.49201	1.0	8614	7	-0.69013
LOXL2	18	0.00098949	0.021207	0.812753	264	12	-3.6942	0.79701	0.97154	1.0	19228	4	-3.6942
RNF185	16	0.0009929	0.018284	0.812753	265	6	0.64059	0.0084987	0.061179	0.997875	1178	10	0.64059
CEACAM21	11	0.0009955	0.012948	0.812753	266	7	-5.4043	0.98573	0.99448	1.0	20508	1	-5.4043
HNRNPF	18	0.00099625	0.021208	0.812753	267	6	0.36821	0.16597	0.5211	1.0	9176	9	0.36821
hsa-mir-6870	9	0.001002	0.010784	0.812753	268	8	-5.9536	0.99918	0.99983	1.0	20635	0	-5.9536
PACS1	14	0.0010026	0.015946	0.812753	269	9	-3.8622	0.70412	0.93566	1.0	18448	4	-3.8622
TMEM110	11	0.0010039	0.012958	0.812753	270	10	-5.8331	0.99569	0.9978	1.0	20587	0	-5.8331
FCN3	14	0.0010056	0.015948	0.812753	271	8	-1.0431	0.35975	0.7336	1.0	13856	5	-1.0431
TICRR	12	0.0010183	0.013761	0.812753	272	9	-5.4325	0.93845	0.9869	1.0	20209	1	-5.4325
C7orf61	13	0.0010241	0.015356	0.812753	273	9	-5.9353	0.51845	0.84257	1.0	16357	3	-5.9353
TIMM10	15	0.0010262	0.017142	0.812753	274	9	-6.1227	0.33322	0.72129	1.0	13318	4	-6.1227
CDY2A	3	0.0010309	0.0070775	0.812753	275	2	-7.8581	0.48222	0.59709	1.0	15860	1	-7.8581
NPTXR	16	0.0010361	0.018401	0.812753	276	11	-5.3777	0.99568	0.99938	1.0	20586	1	-5.3777
KCNK10	17	0.0010436	0.01999	0.812753	277	8	-0.24896	0.27054	0.66232	1.0	12000	7	-0.24896
TRAM1L1	17	0.0010522	0.019991	0.812753	278	9	-0.8603	0.38679	0.78196	1.0	14338	6	-0.8603
DHX15	6	0.0010529	0.0080242	0.812753	279	6	-5.1289	0.99895	0.99997	1.0	20628	0	-5.1289
NOL12	14	0.0010554	0.016411	0.812753	280	10	-3.5565	0.27806	0.65861	1.0	12164	3	-3.5565
PHC1	17	0.0010642	0.019994	0.812753	281	11	-5.3731	0.13233	0.45044	1.0	8050	6	-5.3731
EIF4A3	9	0.0010757	0.011295	0.812753	282	6	-6.4162	0.73057	0.91192	1.0	18698	1	-6.4162
DTYMK	14	0.0010862	0.016824	0.812753	283	6	0.084356	0.84073	0.97177	1.0	19575	4	0.084356
ZNF586	13	0.0010867	0.015407	0.812753	284	10	-5.2856	0.86658	0.97468	1.0	19757	3	-5.2856
USP19	18	0.0010934	0.021874	0.812753	285	8	-0.24592	0.54899	0.89063	1.0	16753	5	-0.24592
GRM5	15	0.0010939	0.017386	0.812753	286	9	-5.2481	0.68971	0.93152	1.0	18312	2	-5.2481
TRAPPC6B	15	0.0011036	0.017395	0.812753	287	10	-5.4596	0.01631	0.09747	1.0	1926	4	-5.4596
BPY2C	15	0.0011049	0.017396	0.812753	288	7	-0.37189	0.53191	0.86801	1.0	16536	3	-0.37189
PF4	12	0.0011056	0.014284	0.812753	289	8	-6.3587	0.33567	0.69699	1.0	13366	3	-6.3587
hsa-mir-4692	12	0.0011072	0.014284	0.812753	290	10	-5.9622	0.96221	0.99132	1.0	20357	2	-5.9622
COG4	14	0.0011085	0.016837	0.812753	291	11	-5.3295	0.98792	0.99779	1.0	20527	1	-5.3295
SORBS3	16	0.001116	0.018817	0.812753	292	10	-6.1045	0.69285	0.93775	1.0	18334	4	-6.1045
MZB1	15	0.0011196	0.017398	0.812753	293	9	-5.7006	0.027428	0.14778	1.0	2851	6	-5.7006
ZNF169	13	0.001123	0.015832	0.812753	294	8	-4.7749	0.88867	0.9787	1.0	19890	3	-4.7749
UBASH3B	18	0.0011299	0.021918	0.812753	295	7	0.1708	0.39021	0.79379	1.0	14405	7	0.1708
NPBWR1	12	0.0011396	0.014309	0.812753	296	7	-6.2067	0.060023	0.24848	1.0	4856	5	-6.2067
SLBP	14	0.0011423	0.016998	0.812753	297	4	-0.22386	0.19183	0.53198	1.0	9951	3	-0.22386
hsa-mir-592	9	0.0011462	0.011663	0.812753	298	4	-0.11594	0.28262	0.60059	1.0	12268	4	-0.11594
PTBP3	14	0.0011534	0.017004	0.812753	299	9	-6.1237	0.014797	0.087238	1.0	1800	4	-6.1237
TNFRSF9	11	0.0011588	0.013352	0.812753	300	6	-0.58777	0.50018	0.81735	1.0	16112	2	-0.58777
KIAA0408	11	0.0011612	0.013352	0.812753	301	9	-5.1048	0.98832	0.99513	1.0	20531	1	-5.1048
TLR10	13	0.001164	0.015961	0.812753	302	10	-5.9536	0.49098	0.82753	1.0	15976	3	-5.9536
REEP6	17	0.0011658	0.020689	0.812753	303	7	-0.0018422	0.6276	0.9203	1.0	17687	6	-0.0018422
AAMP	12	0.001168	0.014834	0.812753	304	8	-3.2837	0.86497	0.97022	1.0	19747	1	-3.2837
OR5M8	12	0.001168	0.014834	0.812753	305	4	0.50154	0.19332	0.5135	1.0	9988	6	0.50154
TFRC	17	0.0011715	0.020689	0.812753	306	12	-5.4742	0.053659	0.24912	1.0	4522	4	-5.4742
FEZ1	17	0.0011757	0.020693	0.812753	307	9	-1.7816	0.451	0.82806	1.0	15380	5	-1.7816
RTBDN	18	0.0011775	0.021974	0.812753	308	8	-0.15362	0.17375	0.53441	1.0	9420	8	-0.15362
AMOTL2	13	0.0011852	0.016093	0.812753	309	9	-0.78945	0.99902	0.99963	1.0	20631	0	-0.78945
PRRG1	11	0.0011939	0.013393	0.812753	310	8	-6.1294	0.6452	0.89207	1.0	17843	2	-6.1294
ELOVL1	18	0.0011993	0.022068	0.812753	311	8	0.050897	0.30828	0.71087	1.0	12821	7	0.050897
PLAU	12	0.0012005	0.015215	0.812753	312	9	-5.3565	0.27764	0.638	1.0	12159	3	-5.3565
DENND4A	12	0.0012162	0.015283	0.812753	313	9	-6.2359	0.55422	0.86019	1.0	16817	3	-6.2359
ST3GAL4	18	0.0012202	0.022206	0.812753	314	11	-6.0384	0.6928	0.9452	1.0	18333	3	-6.0384
PRKRIR	10	0.0012226	0.012989	0.812753	315	9	-5.1277	0.82126	0.95266	1.0	19408	1	-5.1277
OXT	17	0.0012259	0.020833	0.812753	316	7	0.25309	0.09881	0.38132	1.0	6712	8	0.25309
DEFB119	17	0.0012276	0.020833	0.812753	317	8	-0.10433	0.26747	0.65953	1.0	11929	7	-0.10433
FAM89A	18	0.0012297	0.022292	0.812753	318	9	-2.7142	0.43166	0.82278	1.0	15110	4	-2.7142
C3orf70	18	0.0012297	0.022292	0.812753	319	9	-0.30525	0.021457	0.1302	1.0	2377	6	-0.30525
NLRX1	15	0.0012326	0.018855	0.812753	320	4	0.32478	0.069487	0.29316	1.0	5367	8	0.32478
RBMS2	12	0.001237	0.015286	0.812753	321	7	-2.5774	0.92415	0.98477	1.0	20125	2	-2.5774
KAZALD1	18	0.0012376	0.022293	0.812753	322	4	-0.0028518	0.33975	0.74455	1.0	13457	6	-0.0028518
C4B_2	18	0.0012428	0.022318	0.812753	323	12	-5.4636	0.71282	0.95132	1.0	18538	4	-5.4636
BRD8	14	0.0012491	0.01777	0.812753	324	10	-5.5923	0.34887	0.72533	1.0	13658	1	-5.5923
MATN3	18	0.0012514	0.022349	0.812753	325	9	-0.40863	0.42497	0.81852	1.0	15009	7	-0.40863
PLEKHM2	17	0.0012564	0.020854	0.812753	326	9	-1.1483	0.8984	0.98754	1.0	19953	4	-1.1483
hsa-mir-2392	9	0.001258	0.012004	0.812753	327	5	-0.61583	0.30557	0.62591	1.0	12762	3	-0.61583
MYH3	18	0.0012581	0.022349	0.812753	328	13	-6.0276	0.56308	0.89778	1.0	16937	3	-6.0276
ZNF573	10	0.0012754	0.013319	0.812753	329	8	-5.9961	0.74713	0.92339	1.0	18848	1	-5.9961
RUFY2	14	0.001277	0.018368	0.812753	330	9	-5.8193	0.33369	0.7131	1.0	13329	3	-5.8193
MRAP	16	0.0012873	0.019707	0.812753	331	8	-0.46005	0.017071	0.10207	1.0	1996	6	-0.46005
PSMD3	13	0.001291	0.016218	0.812753	332	10	-5.6726	0.72549	0.93479	1.0	18649	3	-5.6726
VPS33A	15	0.0012971	0.01936	0.812753	333	12	-5.6252	0.99901	0.99959	1.0	20629	1	-5.6252
CHORDC1	10	0.0013087	0.013434	0.812753	334	7	-6.2304	0.41782	0.74566	1.0	14877	1	-6.2304
PANK4	13	0.0013164	0.016608	0.812753	335	6	0.2098	0.18023	0.51029	1.0	9613	6	0.2098
TRIM42	18	0.0013207	0.022524	0.812753	336	6	-0.21033	0.32611	0.73151	1.0	13183	7	-0.21033
hsa-mir-4446	5	0.0013244	0.011102	0.812753	337	4	-5.1412	0.39772	0.62281	1.0	14531	1	-5.1412
ERH	8	0.001343	0.012285	0.812753	338	7	-6.0905	0.98474	0.99113	1.0	20499	0	-6.0905
ZNF629	13	0.0013553	0.016888	0.812753	339	3	0.26554	0.0096637	0.059874	0.997875	1289	5	0.26554
ELL3	18	0.0013572	0.022796	0.812753	340	6	0.43995	0.16211	0.51334	1.0	9057	9	0.43995
MIS18A	10	0.0013604	0.013852	0.812753	341	8	-5.6789	0.98146	0.99178	1.0	20479	1	-5.6789
SPATA31A7	8	0.0013693	0.012321	0.812753	342	7	-6.0195	0.77528	0.9137	1.0	19062	1	-6.0195
CYB561A3	17	0.0013699	0.021509	0.812753	343	8	-0.36597	0.21534	0.59154	1.0	10609	6	-0.36597
FAM13C	18	0.0013817	0.023235	0.812753	344	8	0.055853	0.2849	0.68881	1.0	12329	8	0.055853
C11orf86	18	0.0013887	0.02331	0.812753	345	9	-0.4437	0.095171	0.38193	1.0	6551	6	-0.4437
KCNC4	16	0.0013998	0.020812	0.812753	346	10	-3.4268	0.30354	0.69601	1.0	12721	4	-3.4268
GHSR	15	0.0014122	0.020171	0.812753	347	9	-0.5679	0.55629	0.8813	1.0	16852	4	-0.5679
TRAFD1	18	0.0014186	0.023326	0.812753	348	8	-0.32369	0.53722	0.88427	1.0	16601	3	-0.32369
MICU3	13	0.0014208	0.017845	0.812753	349	10	-5.9544	0.28407	0.64642	1.0	12304	3	-5.9544
C1orf210	18	0.0014211	0.023326	0.812753	350	13	-5.3168	0.8871	0.98817	1.0	19877	4	-5.3168
ANP32A	13	0.001423	0.017845	0.812753	351	10	-5.1767	0.85461	0.97233	1.0	19681	2	-5.1767
EBNA1BP2	16	0.0014258	0.021348	0.812753	352	9	-5.705	0.67174	0.93288	1.0	18120	5	-5.705
PAX5	14	0.0014285	0.018742	0.812753	353	10	-6.0762	0.71392	0.93862	1.0	18549	2	-6.0762
EMID1	12	0.0014302	0.01549	0.812753	354	7	-0.9125	0.88062	0.97458	1.0	19834	3	-0.9125
OR10H1	18	0.0014324	0.023327	0.812753	355	7	-0.096091	0.10643	0.40572	1.0	7037	8	-0.096091
PPP2R5B	15	0.0014327	0.020172	0.812753	356	11	-5.5624	0.80234	0.9658	1.0	19268	2	-5.5624
NGFRAP1	17	0.0014429	0.021717	0.812753	357	7	0.13533	0.3626	0.76226	1.0	13902	7	0.13533
hsa-mir-3165	12	0.001448	0.015857	0.812753	358	8	-6.1828	0.91371	0.9832	1.0	20052	1	-6.1828
FAM53B	18	0.0014558	0.023346	0.812753	359	9	-0.3652	0.43339	0.8246	1.0	15130	5	-0.3652
FCER1A	16	0.0014842	0.021835	0.812753	360	8	-0.45271	0.22655	0.60315	1.0	10922	5	-0.45271
HOXB4	13	0.0014862	0.017874	0.812753	361	7	-1.1644	0.89257	0.97954	1.0	19913	3	-1.1644
PODXL	17	0.0014929	0.022533	0.812753	362	10	-0.50497	0.8252	0.97528	1.0	19432	3	-0.50497
TNKS1BP1	18	0.0015048	0.023421	0.812753	363	13	-5.9174	0.48217	0.85066	1.0	15858	4	-5.9174
hsa-mir-509-2	6	0.0015089	0.013732	0.812753	364	3	-0.91724	0.41287	0.67747	1.0	14800	2	-0.91724
GLA	17	0.0015108	0.022533	0.812753	365	10	-5.4043	0.046448	0.22315	1.0	4099	4	-5.4043
NDFIP1	15	0.0015125	0.021009	0.812753	366	5	-0.069575	0.37806	0.7648	1.0	14189	4	-0.069575
HAND2	17	0.0015163	0.023013	0.812753	367	9	-0.6683	0.50836	0.86761	1.0	16204	6	-0.6683
FERMT2	14	0.0015221	0.019382	0.812753	368	10	-5.658	0.036391	0.17962	1.0	3474	4	-5.658
TIMM8A	15	0.001526	0.021013	0.812753	369	10	-5.4513	0.15399	0.4822	1.0	8775	4	-5.4513
LRRC47	18	0.0015266	0.023637	0.812753	370	10	-1.7805	0.82539	0.97647	1.0	19435	5	-1.7805
KRT86	17	0.0015334	0.023279	0.812753	371	12	-5.2113	0.38488	0.78047	1.0	14298	5	-5.2113
ASNA1	17	0.0015334	0.023279	0.812753	372	13	-5.3105	0.8736	0.98471	1.0	19802	4	-5.3105
COL18A1	15	0.0015342	0.021014	0.812753	373	9	-0.56206	0.4088	0.78393	1.0	14741	3	-0.56206
FOXB2	12	0.0015342	0.016047	0.812753	374	8	-3.43	0.85897	0.96897	1.0	19709	3	-3.43
PARD6A	16	0.0015343	0.021929	0.812753	375	6	0.29392	0.10518	0.38974	1.0	6984	8	0.29392
hsa-mir-1180	11	0.001544	0.016022	0.812753	376	7	-6.4759	0.19815	0.50872	1.0	10138	4	-6.4759
NDUFAF7	15	0.0015461	0.021014	0.812753	377	11	-5.1433	0.60391	0.90296	1.0	17433	4	-5.1433
TP53TG3	3	0.0015496	0.010766	0.812753	378	2	-1.0059	0.80191	0.84003	1.0	19265	0	-1.0059
PRSS50	18	0.0015509	0.023701	0.812753	379	14	-5.0176	0.98949	0.99915	1.0	20538	2	-5.0176
CAPN3	13	0.0015557	0.0182	0.812753	380	10	-5.4742	0.30759	0.67349	1.0	12803	3	-5.4742
SEMA4B	17	0.0015603	0.02328	0.812753	381	6	0.75367	0.021047	0.12388	1.0	2345	10	0.75367
MAFB	18	0.0015617	0.023715	0.812753	382	9	-0.5062	0.46241	0.83971	1.0	15564	5	-0.5062
OR4K5	18	0.0015617	0.023715	0.812753	383	8	-0.10015	0.0097561	0.072346	1.0	1299	8	-0.10015
RAD17	10	0.0015705	0.015192	0.812753	384	9	-5.16	0.94763	0.98598	1.0	20274	1	-5.16
CENPE	8	0.0015713	0.012847	0.812753	385	7	-5.0497	0.98799	0.9936	1.0	20528	0	-5.0497
MTRF1	18	0.001577	0.023762	0.812753	386	12	-5.4747	0.1552	0.50212	1.0	8817	6	-5.4747
SIGLEC6	16	0.0015924	0.022639	0.812753	387	7	0.28931	0.0066115	0.045839	0.956477	980	7	0.28931
hsa-mir-3917	11	0.0015926	0.016241	0.812753	388	6	-5.6252	0.96321	0.99066	1.0	20365	2	-5.6252
hsa-mir-6772	12	0.0015978	0.016506	0.812753	389	9	-5.8814	0.91562	0.98362	1.0	20064	2	-5.8814
AMBRA1	18	0.0016011	0.024112	0.812753	390	10	-0.72738	0.88137	0.98675	1.0	19842	3	-0.72738
TAF8	15	0.0016087	0.02118	0.812753	391	11	-4.9926	0.80644	0.96662	1.0	19294	2	-4.9926
LRRC55	15	0.0016087	0.02118	0.812753	392	12	-5.0548	0.91249	0.98827	1.0	20047	2	-5.0548
BTK	15	0.0016087	0.02118	0.812753	393	11	-4.9897	0.98779	0.99803	1.0	20522	2	-4.9897
FADS6	15	0.0016087	0.02118	0.812753	394	11	-5.6726	0.27367	0.64855	1.0	12071	3	-5.6726
HHLA3	11	0.0016109	0.016246	0.812753	395	4	0.24056	0.36068	0.7057	1.0	13870	5	0.24056
PRDM13	17	0.0016157	0.023941	0.812753	396	5	-0.1602	0.70724	0.94853	1.0	18487	5	-0.1602
SCARA5	18	0.0016172	0.024147	0.812753	397	13	-2.0103	0.66563	0.93684	1.0	18052	3	-2.0103
hsa-mir-4648	11	0.0016182	0.016246	0.812753	398	8	-5.5837	0.59656	0.86565	1.0	17345	3	-5.5837
ZNF419	17	0.0016245	0.023941	0.812753	399	11	-5.4264	0.68699	0.94043	1.0	18284	3	-5.4264
MFAP5	14	0.0016265	0.020383	0.812753	400	10	-5.62	0.40874	0.77344	1.0	14738	2	-5.62
HABP4	16	0.0016336	0.022834	0.812753	401	8	-2.9501	0.30747	0.69948	1.0	12798	6	-2.9501
RFX1	18	0.001635	0.024657	0.812753	402	7	-0.19655	0.42821	0.82091	1.0	15054	4	-0.19655
SLC44A4	17	0.0016476	0.024032	0.812753	403	5	0.5788	0.0020734	0.018756	0.847681	409	10	0.5788
TES	15	0.0016557	0.021252	0.812753	404	9	-0.81088	0.91446	0.98855	1.0	20057	3	-0.81088
RAP1GAP	16	0.0016565	0.022839	0.812753	405	13	-5.2484	0.96101	0.99522	1.0	20353	1	-5.2484
hsa-mir-1343	12	0.0016573	0.016981	0.812753	406	8	-3.4727	0.26568	0.61937	1.0	11889	2	-3.4727
hsa-mir-6500	11	0.0016589	0.016792	0.812753	407	9	-5.0849	0.98985	0.9955	1.0	20542	1	-5.0849
NUTMF	18	0.0016599	0.024965	0.812753	408	5	0.063559	0.058943	0.27317	1.0	4805	7	0.063559
SUV39H1	17	0.0016611	0.024067	0.812753	409	9	-0.80777	0.054977	0.2555	1.0	4585	5	-0.80777
hsa-mir-6824	12	0.0016661	0.017076	0.812753	410	10	-5.7287	0.99931	0.99975	1.0	20637	0	-5.7287
CRCP	7	0.001674	0.014708	0.812753	411	6	-5.5409	0.97786	0.98685	1.0	20457	0	-5.5409
OR1L4	17	0.0016817	0.024097	0.812753	412	7	0.11459	0.40463	0.79301	1.0	14658	6	0.11459
SAP30BP	14	0.0016925	0.0205	0.812753	413	11	-5.4618	0.81556	0.96511	1.0	19377	2	-5.4618
GDI1	16	0.0016937	0.023581	0.812753	414	11	-5.5468	0.52353	0.86585	1.0	16429	3	-5.5468
TAF10	15	0.001711	0.021284	0.812753	415	10	-1.4143	0.22312	0.58745	1.0	10818	4	-1.4143
RAB36	18	0.0017163	0.025652	0.812753	416	8	-0.26733	0.72907	0.95506	1.0	18683	6	-0.26733
EMR2	18	0.0017163	0.025652	0.812753	417	11	-2.2943	0.19363	0.56899	1.0	10003	5	-2.2943
hsa-mir-7160	12	0.0017196	0.017135	0.812753	418	6	-0.59137	0.39751	0.75212	1.0	14527	5	-0.59137
FAM216A	15	0.0017228	0.021285	0.812753	419	6	-0.24498	0.17155	0.51229	1.0	9361	6	-0.24498
ANAPC1	14	0.0017335	0.020506	0.812753	420	10	-5.6876	0.75534	0.94983	1.0	18909	3	-5.6876
IKBIP	12	0.0017411	0.017139	0.812753	421	10	-1.6385	0.94235	0.9877	1.0	20241	1	-1.6385
ITM2A	17	0.0017435	0.025026	0.812753	422	11	-1.1255	0.91009	0.98931	1.0	20026	2	-1.1255
LAD1	15	0.001745	0.021912	0.812753	423	9	-1.2971	0.88261	0.98272	1.0	19851	3	-1.2971
hsa-mir-4418	11	0.001751	0.017241	0.812753	424	5	-0.18114	0.24346	0.58378	1.0	11353	5	-0.18114
MFN1	16	0.0017722	0.023673	0.812753	425	12	-5.5102	0.68873	0.9367	1.0	18299	3	-5.5102
IGLL5	16	0.0017722	0.023673	0.812753	426	11	-5.8024	0.23755	0.61792	1.0	11210	4	-5.8024
SUMO1	12	0.0017741	0.017343	0.812753	427	9	-5.1382	0.4499	0.78957	1.0	15364	3	-5.1382
SMTNL2	18	0.0017948	0.02655	0.812753	428	14	-5.3353	0.41865	0.815	1.0	14904	4	-5.3353
ZNF157	17	0.0017989	0.025354	0.812753	429	9	-6.0225	0.72988	0.95379	1.0	18690	4	-6.0225
hsa-mir-581	10	0.0018057	0.016946	0.812753	430	9	-4.9976	0.87322	0.96472	1.0	19799	1	-4.9976
C1orf65	17	0.0018064	0.025399	0.812753	431	9	-0.56237	0.035738	0.1844	1.0	3429	6	-0.56237
WDR62	16	0.00181	0.024148	0.812753	432	8	-0.46524	0.18632	0.53997	1.0	9790	7	-0.46524
RIN1	16	0.0018123	0.024177	0.812753	433	10	-3.0094	0.99098	0.99876	1.0	20553	2	-3.0094
RIPPLY1	17	0.0018161	0.025401	0.812753	434	9	-0.6235	0.35033	0.75223	1.0	13692	4	-0.6235
KRT6A	14	0.0018176	0.020822	0.812753	435	9	-6.0681	0.91882	0.98644	1.0	20089	2	-6.0681
KLHL36	17	0.001819	0.025401	0.812753	436	13	-5.9206	0.73475	0.95484	1.0	18737	3	-5.9206
CHSY3	17	0.0018295	0.025402	0.812753	437	9	-0.47328	0.0098821	0.072047	1.0	1315	4	-0.47328
PGM1	17	0.0018323	0.025402	0.812753	438	12	-5.6726	0.61471	0.91344	1.0	17561	4	-5.6726
TMEM191B	17	0.0018426	0.02541	0.812753	439	11	-2.0854	0.92638	0.99185	1.0	20141	4	-2.0854
SRP14	15	0.0018465	0.02344	0.812753	440	8	-5.7035	0.55779	0.88351	1.0	16873	6	-5.7035
MYLK2	9	0.001856	0.01556	0.812753	441	5	-0.44235	0.31004	0.63084	1.0	12845	3	-0.44235
FBN3	18	0.0018583	0.02698	0.812753	442	13	-5.4817	0.90953	0.99078	1.0	20022	4	-5.4817
ZNF561	8	0.001864	0.016019	0.812753	443	7	-6.307	0.99458	0.99761	1.0	20578	0	-6.307
SAFB	12	0.0018825	0.018359	0.812753	444	9	-6.0122	0.73149	0.9334	1.0	18710	3	-6.0122
ASCC2	18	0.0018993	0.026982	0.812753	445	12	-5.9175	0.44024	0.82806	1.0	15225	3	-5.9175
CDX2	16	0.001909	0.024396	0.812753	446	13	-5.1888	0.20586	0.57239	1.0	10355	3	-5.1888
OR10G7	16	0.0019095	0.024396	0.812753	447	11	-5.2875	0.70743	0.94145	1.0	18490	2	-5.2875
LPPR3	18	0.0019162	0.026996	0.812753	448	7	-0.25674	0.66822	0.93758	1.0	18084	6	-0.25674
TMEM89	15	0.00192	0.023448	0.812753	449	7	-0.33946	0.44426	0.80675	1.0	15273	4	-0.33946
MED14	10	0.0019204	0.017109	0.812753	450	8	-5.6206	0.54055	0.82818	1.0	16643	1	-5.6206
AMIGO3	15	0.0019277	0.02345	0.812753	451	12	-1.1674	0.93037	0.9901	1.0	20162	3	-1.1674
SHFM1	14	0.0019344	0.021234	0.812753	452	11	-6.0166	0.79256	0.9586	1.0	19184	2	-6.0166
NXT1	17	0.0019386	0.02613	0.812753	453	12	-5.2856	0.92269	0.99125	1.0	20114	3	-5.2856
hsa-mir-125b-2	10	0.0019462	0.017795	0.812753	454	7	-6.2703	0.044087	0.18435	1.0	3950	2	-6.2703
AGPAT6	14	0.0019509	0.021235	0.812753	455	10	-5.4664	0.76243	0.95146	1.0	18955	2	-5.4664
LCE3C	16	0.0019581	0.024424	0.812753	456	5	0.45254	0.11409	0.40881	1.0	7347	8	0.45254
TENM2	18	0.0019614	0.02762	0.812753	457	8	-0.35338	0.61683	0.9215	1.0	17587	5	-0.35338
SFMBT1	17	0.0019709	0.02614	0.812753	458	13	-5.492	0.80833	0.97154	1.0	19312	4	-5.492
GRK7	14	0.0019724	0.021715	0.812753	459	10	-5.6052	0.089345	0.3311	1.0	6288	4	-5.6052
PRSS45	15	0.0019754	0.023454	0.812753	460	10	-5.8331	0.35195	0.74112	1.0	13719	4	-5.8331
CDH4	13	0.0019766	0.02007	0.812753	461	7	-0.6281	0.51337	0.84092	1.0	16279	5	-0.6281
PSMD11	16	0.0019836	0.024971	0.812753	462	12	-5.3329	0.64505	0.92637	1.0	17842	3	-5.3329
PPDPF	17	0.0019925	0.02616	0.812753	463	5	0.071324	0.20907	0.58486	1.0	10443	7	0.071324
C17orf99	14	0.0019949	0.021815	0.812753	464	7	-0.42702	0.95182	0.99296	1.0	20299	2	-0.42702
RAB6A	14	0.0020039	0.021821	0.812753	465	11	-5.2918	0.86122	0.978	1.0	19729	3	-5.2918
RNF183	16	0.0020085	0.024976	0.812753	466	6	0.13616	0.59511	0.90346	1.0	17330	6	0.13616
